id,TITLE,META_TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,condition,availability,root links,item_group_id,shape,length
JUICEGELS-1427,Polka Bows Set,Polka Bows Set - Square,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1427_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1427?shape=Square&length=Short,Juicegels_PolkaBowsSet_Square,Square,Short
JUICEGELS-1428,Polka Bows Set,Polka Bows Set - Square,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1428_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1428?shape=Square&length=Medium,Juicegels_PolkaBowsSet_Square,Square,Medium
JUICEGELS-1429,Polka Bows Set,Polka Bows Set - Square,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1429_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1429?shape=Square&length=Long,Juicegels_PolkaBowsSet_Square,Square,Long
JUICEGELS-1430,Polka Bows Set,Polka Bows Set - Oval,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1430_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1430?shape=Oval&length=Short,Juicegels_PolkaBowsSet_Oval,Oval,Short
JUICEGELS-1431,Polka Bows Set,Polka Bows Set - Oval,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1431_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1431?shape=Oval&length=Medium,Juicegels_PolkaBowsSet_Oval,Oval,Medium
JUICEGELS-1432,Polka Bows Set,Polka Bows Set - Oval,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1432_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1432?shape=Oval&length=Long,Juicegels_PolkaBowsSet_Oval,Oval,Long
JUICEGELS-1433,Polka Bows Set,Polka Bows Set - Stiletto,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1433_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1433?shape=Stiletto&length=Short,Juicegels_PolkaBowsSet_Stiletto,Stiletto,Short
JUICEGELS-1434,Polka Bows Set,Polka Bows Set - Stiletto,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1434_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1434?shape=Stiletto&length=Medium,Juicegels_PolkaBowsSet_Stiletto,Stiletto,Medium
JUICEGELS-1435,Polka Bows Set,Polka Bows Set - Stiletto,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1435_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1435?shape=Stiletto&length=Long,Juicegels_PolkaBowsSet_Stiletto,Stiletto,Long
JUICEGELS-1436,Polka Bows Set,Polka Bows Set - Coffin,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1436_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1436?shape=Coffin&length=Short,Juicegels_PolkaBowsSet_Coffin,Coffin,Short
JUICEGELS-1437,Polka Bows Set,Polka Bows Set - Coffin,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1437_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1437?shape=Coffin&length=Medium,Juicegels_PolkaBowsSet_Coffin,Coffin,Medium
JUICEGELS-1438,Polka Bows Set,Polka Bows Set - Coffin,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1438_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1438?shape=Coffin&length=Long,Juicegels_PolkaBowsSet_Coffin,Coffin,Long
JUICEGELS-1439,Polka Bows Set,Polka Bows Set - Almond,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1439_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1439?shape=Almond&length=Short,Juicegels_PolkaBowsSet_Almond,Almond,Short
JUICEGELS-1440,Polka Bows Set,Polka Bows Set - Almond,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1440_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1440?shape=Almond&length=Medium,Juicegels_PolkaBowsSet_Almond,Almond,Medium
JUICEGELS-1441,Polka Bows Set,Polka Bows Set - Almond,"Polka Bows press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,stilettonails,stiletto,polkadotnails,bownails,blackwhitenails,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1441_542271202_18398858770185017_7288615463249224059_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1441?shape=Almond&length=Long,Juicegels_PolkaBowsSet_Almond,Almond,Long
JUICEGELS-1442,Pink Eclipse Set,Pink Eclipse Set - Square,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1442_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1442?shape=Square&length=Short,Juicegels_PinkEclipseSet_Square,Square,Short
JUICEGELS-1443,Pink Eclipse Set,Pink Eclipse Set - Square,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1443_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1443?shape=Square&length=Medium,Juicegels_PinkEclipseSet_Square,Square,Medium
JUICEGELS-1444,Pink Eclipse Set,Pink Eclipse Set - Square,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1444_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1444?shape=Square&length=Long,Juicegels_PinkEclipseSet_Square,Square,Long
JUICEGELS-1445,Pink Eclipse Set,Pink Eclipse Set - Oval,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1445_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1445?shape=Oval&length=Short,Juicegels_PinkEclipseSet_Oval,Oval,Short
JUICEGELS-1446,Pink Eclipse Set,Pink Eclipse Set - Oval,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1446_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1446?shape=Oval&length=Medium,Juicegels_PinkEclipseSet_Oval,Oval,Medium
JUICEGELS-1447,Pink Eclipse Set,Pink Eclipse Set - Oval,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1447_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1447?shape=Oval&length=Long,Juicegels_PinkEclipseSet_Oval,Oval,Long
JUICEGELS-1448,Pink Eclipse Set,Pink Eclipse Set - Stiletto,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1448_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1448?shape=Stiletto&length=Short,Juicegels_PinkEclipseSet_Stiletto,Stiletto,Short
JUICEGELS-1449,Pink Eclipse Set,Pink Eclipse Set - Stiletto,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1449_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1449?shape=Stiletto&length=Medium,Juicegels_PinkEclipseSet_Stiletto,Stiletto,Medium
JUICEGELS-1450,Pink Eclipse Set,Pink Eclipse Set - Stiletto,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1450_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1450?shape=Stiletto&length=Long,Juicegels_PinkEclipseSet_Stiletto,Stiletto,Long
JUICEGELS-1451,Pink Eclipse Set,Pink Eclipse Set - Coffin,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1451_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1451?shape=Coffin&length=Short,Juicegels_PinkEclipseSet_Coffin,Coffin,Short
JUICEGELS-1452,Pink Eclipse Set,Pink Eclipse Set - Coffin,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1452_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1452?shape=Coffin&length=Medium,Juicegels_PinkEclipseSet_Coffin,Coffin,Medium
JUICEGELS-1453,Pink Eclipse Set,Pink Eclipse Set - Coffin,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1453_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1453?shape=Coffin&length=Long,Juicegels_PinkEclipseSet_Coffin,Coffin,Long
JUICEGELS-1454,Pink Eclipse Set,Pink Eclipse Set - Almond,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1454_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1454?shape=Almond&length=Short,Juicegels_PinkEclipseSet_Almond,Almond,Short
JUICEGELS-1455,Pink Eclipse Set,Pink Eclipse Set - Almond,"Pink Eclipse press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"custompressons,handpaintednailart,coffinnails,pinknails,foilnailart,pressonnailartist,handpaintednails,gemnails,ombre,gelnails,londongelnails,cateyenails,pinkcateye,pinkgoldnails,coquettenails,y2knails,pinkhearts,pinknails,gelpink,frenchtip,coquettenails",,docs/images/products/JUICEGELS-1455_539603048_18397571236185017_1871112824269616160_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-1455?shape=Almond&length=Medium,Juicegels_PinkEclipseSet_Almond,Almond,Medium
